Date,Mkt-RF,SMB,HML,RF
2016-10-21,0.02,-0.14,-0.33,0.0
2016-10-24,0.54,0.06,-0.19,0.0
2016-10-25,-0.46,-0.59,0.24,0.0
2016-10-26,-0.23,-0.84,0.71,0.0
2016-10-27,-0.32,-0.96,0.56,0.0
2016-10-28,-0.29,-0.1,0.09,0.0
2016-10-31,0.02,0.07,0.09,0.0
2016-11-01,-0.68,-0.39,0.23,0.0
2016-11-02,-0.73,-0.64,0.26,0.0
2016-11-03,-0.4,-0.45,1.05,0.0
2016-11-04,-0.12,0.86,-0.42,0.0
2016-11-07,2.24,0.18,-0.11,0.0
2016-11-08,0.4,-0.08,-0.23,0.0
2016-11-09,1.45,1.88,1.07,0.0
2016-11-10,0.32,1.14,1.85,0.0
2016-11-11,0.18,2.52,-0.02,0.0
2016-11-14,0.2,0.64,1.41,0.0
2016-11-15,0.8,-0.54,0.15,0.0
2016-11-16,-0.12,0.3,-0.54,0.0
2016-11-17,0.56,0.13,-0.15,0.0
2016-11-18,-0.16,0.56,0.38,0.0
2016-11-21,0.77,-0.26,0.05,0.0
2016-11-22,0.31,0.56,0.53,0.0
2016-11-23,0.15,0.5,0.19,0.0
2016-11-25,0.4,-0.06,-0.29,0.0
2016-11-28,-0.64,-0.76,0.08,0.0
2016-11-29,0.12,-0.36,-0.05,0.0
2016-11-30,-0.25,-0.38,2.2,0.0
2016-12-01,-0.36,-0.64,2.03,0.0
2016-12-02,0.0,0.04,-0.32,0.0
2016-12-05,0.75,1.09,0.27,0.0
2016-12-06,0.47,0.62,0.21,0.0
2016-12-07,1.26,-0.6,0.48,0.0
2016-12-08,0.36,1.16,0.6,0.0
2016-12-09,0.46,-0.28,0.2,0.0
2016-12-12,-0.3,-0.95,-0.14,0.0
2016-12-13,0.6,-0.53,-0.25,0.0
2016-12-14,-0.82,-0.38,-0.28,0.0
2016-12-15,0.46,0.38,0.29,0.0
2016-12-16,-0.22,0.07,-0.41,0.0
2016-12-19,0.22,0.33,0.06,0.0
2016-12-20,0.44,0.43,0.64,0.0
2016-12-21,-0.24,-0.36,0.2,0.0
2016-12-22,-0.3,-0.75,0.25,0.0
2016-12-23,0.19,0.57,-0.5,0.0
2016-12-27,0.27,0.22,0.13,0.0
2016-12-28,-0.87,-0.27,0.08,0.0
2016-12-29,-0.04,0.15,-0.33,0.0
2016-12-30,-0.52,-0.11,0.21,0.0
2017-01-03,0.83,-0.12,0.06,0.0
2017-01-04,0.79,0.95,-0.15,0.0
2017-01-05,-0.21,-0.88,-0.78,0.0
2017-01-06,0.29,-0.66,-0.31,0.0
2017-01-09,-0.37,-0.3,-1.03,0.0
2017-01-10,0.16,0.88,0.43,0.0
2017-01-11,0.31,-0.23,0.68,0.0
2017-01-12,-0.3,-0.58,-0.86,0.0
2017-01-13,0.29,0.61,-0.09,0.0
2017-01-17,-0.49,-0.85,-0.64,0.0
2017-01-18,0.24,0.18,0.23,0.0
2017-01-19,-0.38,-0.5,-0.06,0.0
2017-01-20,0.33,0.05,0.22,0.0
2017-01-23,-0.29,-0.04,-0.33,0.0
2017-01-24,0.82,0.71,0.81,0.0
2017-01-25,0.84,0.17,0.43,0.0
2017-01-26,-0.1,-0.62,0.4,0.0
2017-01-27,-0.12,-0.01,-0.68,0.0
2017-01-30,-0.68,-0.72,-0.46,0.0
2017-01-31,0.0,0.87,-0.55,0.0
2017-02-01,0.03,-0.08,0.04,0.0
2017-02-02,-0.02,-0.23,-0.29,0.0
2017-02-03,0.82,0.51,0.74,0.0
2017-02-06,-0.27,-0.62,-0.16,0.0
2017-02-07,0.0,-0.3,-0.51,0.0
2017-02-08,0.07,-0.24,-0.59,0.0
2017-02-09,0.71,0.68,0.08,0.0
2017-02-10,0.37,0.39,0.17,0.0
2017-02-13,0.49,-0.32,0.34,0.0
2017-02-14,0.45,-0.24,0.35,0.0
2017-02-15,0.53,0.18,-0.42,0.0
2017-02-16,-0.16,-0.22,0.0,0.0
2017-02-17,0.2,0.0,-0.54,0.0
2017-02-21,0.6,-0.01,0.13,0.0
2017-02-22,-0.15,-0.37,0.1,0.0
2017-02-23,-0.12,-0.66,0.24,0.0
2017-02-24,0.15,0.03,-0.96,0.0
2017-02-27,0.21,0.83,-0.34,0.0
2017-02-28,-0.42,-1.37,0.14,0.0
2017-03-01,1.47,0.42,0.77,0.0
2017-03-02,-0.69,-0.52,-0.9,0.0
2017-03-03,0.08,-0.22,0.14,0.0
2017-03-06,-0.37,-0.35,-0.08,0.0
2017-03-07,-0.35,-0.29,-0.07,0.0
2017-03-08,-0.19,-0.12,-0.83,0.0
2017-03-09,0.05,-0.47,-0.23,0.0
2017-03-10,0.34,0.09,-0.47,0.0
2017-03-13,0.13,0.32,-0.08,0.0
2017-03-14,-0.36,-0.23,-0.01,0.0
2017-03-15,0.86,0.71,-0.46,0.0
2017-03-16,-0.07,0.46,0.23,0.0
2017-03-17,-0.08,0.64,-0.34,0.0
2017-03-20,-0.25,-0.11,-0.71,0.0
2017-03-21,-1.49,-1.33,-0.71,0.0
2017-03-22,0.16,-0.3,-0.57,0.0
2017-03-23,-0.03,0.69,0.49,0.0
2017-03-24,-0.05,0.13,-0.2,0.0
2017-03-27,-0.05,0.54,-0.49,0.0
2017-03-28,0.73,-0.14,0.72,0.0
2017-03-29,0.18,0.38,-0.09,0.0
2017-03-30,0.36,0.34,0.92,0.0
2017-03-31,-0.16,0.58,-0.32,0.0
2017-04-03,-0.28,-1.11,-0.08,0.0
2017-04-04,0.05,-0.23,0.31,0.0
2017-04-05,-0.44,-0.79,-0.3,0.0
2017-04-06,0.31,0.66,0.48,0.0
2017-04-07,-0.08,0.13,-0.26,0.0
2017-04-10,0.08,0.1,0.07,0.0
2017-04-11,-0.05,0.8,0.23,0.0
2017-04-12,-0.49,-0.84,-0.54,0.0
2017-04-13,-0.75,-0.25,-0.81,0.0
2017-04-17,0.89,0.24,0.24,0.0
2017-04-18,-0.25,0.37,-0.19,0.0
2017-04-19,-0.08,0.59,-0.44,0.0
2017-04-20,0.83,0.54,0.26,0.0
2017-04-21,-0.28,0.11,-0.15,0.0
2017-04-24,1.18,0.16,0.5,0.0
2017-04-25,0.66,0.37,-0.07,0.0
2017-04-26,0.04,0.71,0.32,0.0
2017-04-27,0.05,-0.13,-0.97,0.0
2017-04-28,-0.3,-0.7,-0.6,0.0
2017-05-01,0.21,0.25,-0.11,0.0
2017-05-02,0.03,-0.46,-0.23,0.0
2017-05-03,-0.19,-0.55,0.23,0.0
2017-05-04,0.02,-0.07,-0.33,0.0
2017-05-05,0.46,0.07,0.0,0.0
2017-05-08,-0.04,-0.24,0.25,0.0
2017-05-09,-0.05,0.49,-0.8,0.0
2017-05-10,0.2,0.19,0.03,0.0
2017-05-11,-0.25,-0.39,-0.16,0.0
2017-05-12,-0.18,-0.3,-0.61,0.0
2017-05-15,0.53,0.25,0.2,0.0
2017-05-16,-0.03,0.14,-0.09,0.0
2017-05-17,-1.97,-0.86,-0.6,0.0
2017-05-18,0.4,0.05,-0.38,0.0
2017-05-19,0.7,-0.37,0.4,0.0
2017-05-22,0.56,0.28,-0.3,0.0
2017-05-23,0.18,-0.1,0.64,0.0
2017-05-24,0.24,-0.13,-0.46,0.0
2017-05-25,0.42,-0.28,-0.74,0.0
2017-05-26,0.06,-0.03,0.1,0.0
2017-05-30,-0.19,-0.5,-0.35,0.0
2017-05-31,-0.02,0.04,-0.53,0.0
2017-06-01,0.94,1.0,0.04,0.0
2017-06-02,0.35,0.57,-0.76,0.0
2017-06-05,-0.17,-0.46,-0.04,0.0
2017-06-06,-0.28,0.09,-0.03,0.0
2017-06-07,0.15,-0.17,-0.04,0.0
2017-06-08,0.18,1.14,0.93,0.0
2017-06-09,-0.12,0.04,2.44,0.0
2017-06-12,-0.12,-0.25,0.34,0.0
2017-06-13,0.55,0.08,-0.14,0.0
2017-06-14,-0.17,-0.47,-0.52,0.0
2017-06-15,-0.3,-0.24,-0.11,0.0
2017-06-16,-0.04,-0.21,-0.19,0.0
2017-06-19,0.86,0.1,-0.73,0.0
2017-06-20,-0.73,-0.4,-0.48,0.0
2017-06-21,-0.07,-0.06,-1.67,0.0
2017-06-22,0.02,0.51,-0.41,0.0
2017-06-23,0.24,0.83,-0.48,0.0
2017-06-26,0.04,-0.03,0.7,0.0
2017-06-27,-0.85,-0.39,1.34,0.0
2017-06-28,1.01,0.75,0.21,0.0
2017-06-29,-0.83,-0.13,1.37,0.0
2017-06-30,0.14,-0.09,-0.3,0.0
2017-07-03,0.23,0.36,1.21,0.0
2017-07-05,0.12,-0.68,-0.58,0.0
2017-07-06,-0.95,-0.5,0.12,0.0
2017-07-07,0.69,0.41,-0.41,0.0
2017-07-10,0.05,-0.44,-0.07,0.0
2017-07-11,0.0,0.36,-0.55,0.0
2017-07-12,0.72,0.12,-0.52,0.0
2017-07-13,0.17,-0.08,0.39,0.0
2017-07-14,0.42,-0.13,-0.52,0.0
2017-07-17,0.0,0.21,0.1,0.0
2017-07-18,0.04,-0.29,-0.3,0.0
2017-07-19,0.59,0.52,0.03,0.0
2017-07-20,-0.01,0.06,-0.05,0.0
2017-07-21,-0.08,-0.41,-0.24,0.0
2017-07-24,-0.03,0.1,-0.18,0.0
2017-07-25,0.38,0.36,0.96,0.0
2017-07-26,-0.06,-0.35,-0.76,0.0
2017-07-27,-0.14,-0.63,0.44,0.0
2017-07-28,-0.17,-0.03,0.27,0.0
2017-07-31,-0.11,-0.35,0.46,0.0
2017-08-01,0.24,-0.19,0.14,0.0
2017-08-02,-0.08,-1.17,0.15,0.0
2017-08-03,-0.21,-0.34,-0.33,0.0
2017-08-04,0.25,0.32,0.4,0.0
2017-08-07,0.16,-0.1,-0.58,0.0
2017-08-08,-0.23,-0.07,0.23,0.0
2017-08-09,-0.14,-0.78,-0.08,0.0
2017-08-10,-1.49,-0.3,0.26,0.0
2017-08-11,0.19,0.24,-0.87,0.0
2017-08-14,1.03,0.29,0.12,0.0
2017-08-15,-0.11,-0.86,-0.03,0.0
2017-08-16,0.18,-0.13,-0.44,0.0
2017-08-17,-1.6,-0.17,-0.17,0.0
2017-08-18,-0.15,0.12,0.24,0.0
2017-08-21,0.06,-0.24,-0.22,0.0
2017-08-22,1.07,-0.02,-0.24,0.0
2017-08-23,-0.32,0.09,0.41,0.0
2017-08-24,-0.15,0.59,0.16,0.0
2017-08-25,0.18,0.12,0.56,0.0
2017-08-28,0.08,0.34,-0.74,0.0
2017-08-29,0.1,0.13,-0.38,0.0
2017-08-30,0.53,0.0,-0.32,0.0
2017-08-31,0.62,0.49,-0.43,0.0
2017-09-01,0.28,0.41,0.4,0.0
2017-09-05,-0.8,0.07,-0.99,0.0
2017-09-06,0.28,-0.06,0.12,0.0
2017-09-07,-0.07,0.14,-0.91,0.0
2017-09-08,-0.17,0.03,0.38,0.0
2017-09-11,1.07,-0.11,0.64,0.0
2017-09-12,0.42,0.24,0.72,0.0
2017-09-13,0.1,0.27,0.32,0.0
2017-09-14,-0.13,-0.03,-0.06,0.0
2017-09-15,0.19,0.29,0.14,0.0
2017-09-18,0.24,0.39,0.21,0.0
2017-09-19,0.15,-0.29,0.4,0.0
2017-09-20,0.15,0.22,0.49,0.0
2017-09-21,-0.28,0.1,0.37,0.0
2017-09-22,0.13,0.44,0.12,0.0
2017-09-25,-0.26,0.31,0.59,0.0
2017-09-26,0.06,0.4,0.17,0.0
2017-09-27,0.63,1.39,0.23,0.0
2017-09-28,0.13,0.18,-0.05,0.0
2017-09-29,0.35,-0.14,-0.26,0.0
2017-10-02,0.5,0.85,0.13,0.0
2017-10-03,0.26,-0.04,-0.05,0.0
2017-10-04,0.05,-0.27,-0.45,0.0
2017-10-05,0.55,-0.33,0.39,0.0
2017-10-06,-0.08,-0.06,-0.25,0.0
2017-10-09,-0.23,-0.28,0.0,0.0
2017-10-10,0.24,-0.01,0.43,0.0
2017-10-11,0.16,-0.19,-0.19,0.0
2017-10-12,-0.18,0.04,-0.52,0.0
2017-10-13,0.04,-0.22,0.12,0.0
2017-10-16,0.17,-0.27,0.36,0.0
2017-10-17,0.01,-0.34,-0.31,0.0
2017-10-18,0.14,0.29,0.23,0.0
2017-10-19,0.02,-0.39,0.16,0.0
2017-10-20,0.57,-0.09,0.27,0.0
2017-10-23,-0.45,-0.44,0.17,0.0
2017-10-24,0.2,-0.19,0.49,0.0
2017-10-25,-0.5,0.02,0.15,0.0
2017-10-26,0.2,0.04,0.28,0.0
2017-10-27,0.82,-0.03,-0.98,0.0
2017-10-30,-0.46,-0.81,-0.05,0.0
2017-10-31,0.23,0.84,-0.25,0.0
2017-11-01,0.05,-0.79,0.08,0.0
2017-11-02,0.06,-0.01,0.51,0.0
2017-11-03,0.3,-0.44,-0.72,0.0
2017-11-06,0.06,0.23,0.19,0.0
2017-11-07,-0.2,-1.36,-0.4,0.0
2017-11-08,0.12,0.04,-0.6,0.0
2017-11-09,-0.41,-0.04,0.22,0.0
2017-11-10,0.01,0.06,-0.43,0.0
2017-11-13,0.09,-0.3,0.09,0.0
2017-11-14,-0.22,-0.12,0.0,0.0
2017-11-15,-0.52,-0.04,0.23,0.0
2017-11-16,1.01,0.86,-0.53,0.0
2017-11-17,-0.14,0.74,0.27,0.0
2017-11-20,0.21,0.56,0.03,0.0
2017-11-21,0.67,0.41,-0.33,0.0
2017-11-22,-0.05,0.11,-0.08,0.0
2017-11-24,0.21,0.02,-0.43,0.0
2017-11-27,-0.06,-0.37,0.01,0.0
2017-11-28,1.06,0.39,0.86,0.0
2017-11-29,0.02,0.07,1.48,0.0
2017-11-30,0.82,-0.56,-0.52,0.0
2017-12-01,-0.22,-0.36,0.38,0.0
2017-12-04,-0.11,-0.34,1.22,0.0
2017-12-05,-0.42,-0.46,-0.22,0.0
2017-12-06,-0.09,-0.46,-0.52,0.0
2017-12-07,0.42,0.26,-0.2,0.0
2017-12-08,0.51,-0.46,-0.13,0.0
2017-12-11,0.27,-0.43,-0.18,0.0
2017-12-12,0.07,-0.52,0.5,0.0
2017-12-13,0.02,0.72,-0.89,0.0
2017-12-14,-0.47,-0.7,-0.22,0.0
2017-12-15,0.92,0.68,0.04,0.0
2017-12-18,0.66,0.75,0.27,0.0
2017-12-19,-0.3,-0.36,-0.24,0.0
2017-12-20,0.01,0.35,0.06,0.0
2017-12-21,0.24,0.27,0.63,0.0
2017-12-22,-0.07,-0.21,-0.21,0.0
2017-12-26,-0.07,0.33,-0.07,0.0
2017-12-27,0.05,-0.13,-0.2,0.0
2017-12-28,0.22,0.12,0.05,0.0
2017-12-29,-0.57,-0.31,0.01,0.0
2018-01-02,0.85,0.35,-0.21,0.01
2018-01-03,0.59,-0.39,-0.19,0.01
2018-01-04,0.42,-0.26,0.24,0.01
2018-01-05,0.66,-0.35,-0.25,0.01
2018-01-08,0.19,-0.15,0.04,0.01
2018-01-09,0.15,-0.35,-0.04,0.01
2018-01-10,-0.07,0.06,0.57,0.01
2018-01-11,0.86,1.14,0.3,0.01
2018-01-12,0.66,-0.32,0.16,0.01
2018-01-16,-0.49,-1.02,0.01,0.01
2018-01-17,0.95,-0.03,-0.09,0.01
2018-01-18,-0.18,-0.5,-0.25,0.01
2018-01-19,0.57,0.94,-0.05,0.01
2018-01-22,0.77,-0.34,-0.16,0.01
2018-01-23,0.22,0.14,-0.36,0.01
2018-01-24,-0.13,-0.84,0.44,0.01
2018-01-25,0.07,0.14,-0.54,0.01
2018-01-26,1.11,-0.6,-0.51,0.01
2018-01-29,-0.62,-0.03,-0.28,0.01
2018-01-30,-1.06,0.14,-0.21,0.01
2018-01-31,-0.07,-0.74,0.11,0.01
2018-02-01,0.03,0.08,0.53,0.01
2018-02-02,-2.13,0.04,-0.29,0.01
2018-02-05,-4.03,0.79,-0.59,0.01
2018-02-06,1.67,-0.52,-0.19,0.01
2018-02-07,-0.38,0.53,0.21,0.01
2018-02-08,-3.67,0.81,0.52,0.01
2018-02-09,1.37,-0.59,0.15,0.01
2018-02-12,1.36,-0.46,-0.3,0.01
2018-02-13,0.31,0.08,-0.24,0.01
2018-02-14,1.52,0.26,0.48,0.01
2018-02-15,1.22,-0.14,-0.63,0.01
2018-02-16,0.03,0.35,0.15,0.01
2018-02-20,-0.62,-0.36,-0.24,0.01
2018-02-21,-0.44,0.79,0.23,0.01
2018-02-22,0.01,0.05,-0.41,0.01
2018-02-23,1.54,-0.38,-0.14,0.01
2018-02-26,1.12,-0.5,-0.06,0.01
2018-02-27,-1.25,-0.19,0.03,0.01
2018-02-28,-1.11,-0.42,-0.31,0.01
2018-03-01,-1.19,1.0,-0.03,0.01
2018-03-02,0.7,1.18,-0.48,0.01
2018-03-05,1.07,-0.39,0.22,0.01
2018-03-06,0.36,0.68,0.13,0.01
2018-03-07,0.05,0.78,-0.44,0.01
2018-03-08,0.37,-0.49,-0.35,0.01
2018-03-09,1.71,-0.25,0.27,0.01
2018-03-12,-0.09,0.47,-0.08,0.01
2018-03-13,-0.67,0.08,0.03,0.01
2018-03-14,-0.53,0.23,-0.57,0.01
2018-03-15,-0.17,-0.39,0.31,0.01
2018-03-16,0.25,0.46,0.17,0.01
2018-03-19,-1.37,0.35,0.41,0.01
2018-03-20,0.14,-0.07,-0.36,0.01
2018-03-21,-0.07,0.74,0.44,0.01
2018-03-22,-2.54,0.51,-0.49,0.01
2018-03-23,-2.1,0.21,-0.23,0.01
2018-03-26,2.67,-0.68,0.03,0.01
2018-03-27,-1.87,-0.21,0.37,0.01
2018-03-28,-0.35,0.13,0.64,0.01
2018-03-29,1.41,-0.31,-0.22,0.01
2018-04-02,-2.3,-0.13,0.38,0.01
2018-04-03,1.25,-0.04,0.18,0.01
2018-04-04,1.17,0.33,-0.32,0.01
2018-04-05,0.75,0.02,0.46,0.01
2018-04-06,-2.19,0.4,-0.06,0.01
2018-04-09,0.3,-0.15,-0.51,0.01
2018-04-10,1.77,0.4,-0.12,0.01
2018-04-11,-0.49,0.92,-0.3,0.01
2018-04-12,0.84,-0.23,0.19,0.01
2018-04-13,-0.37,0.03,-0.25,0.01
2018-04-16,0.82,0.07,-0.02,0.01
2018-04-17,1.09,0.16,-1.18,0.01
2018-04-18,0.13,0.21,0.02,0.01
2018-04-19,-0.49,-0.47,1.08,0.01
2018-04-20,-0.81,0.06,0.58,0.01
2018-04-23,-0.05,-0.08,0.19,0.01
2018-04-24,-1.3,0.53,1.02,0.01
2018-04-25,0.11,-0.34,0.06,0.01
2018-04-26,0.95,-0.39,-0.85,0.01
2018-04-27,0.01,-0.26,0.04,0.01
2018-04-30,-0.81,0.03,-0.09,0.01
2018-05-01,0.25,0.23,-0.53,0.01
2018-05-02,-0.62,1.29,-0.35,0.01
2018-05-03,-0.25,-0.52,-0.15,0.01
2018-05-04,1.3,0.02,-0.2,0.01
2018-05-07,0.41,0.42,-0.33,0.01
2018-05-08,0.07,0.49,0.23,0.01
2018-05-09,0.9,-0.22,0.25,0.01
2018-05-10,0.85,-0.43,-0.04,0.01
2018-05-11,0.19,0.12,-0.38,0.01
2018-05-14,0.05,-0.36,0.11,0.01
2018-05-15,-0.55,0.67,0.4,0.01
2018-05-16,0.5,0.7,-0.25,0.01
2018-05-17,0.01,0.9,0.29,0.01
2018-05-18,-0.23,0.57,-0.62,0.01
2018-05-21,0.72,-0.19,0.44,0.01
2018-05-22,-0.42,-0.76,0.61,0.01
2018-05-23,0.29,0.05,-0.69,0.01
2018-05-24,-0.16,0.37,-0.35,0.01
2018-05-25,-0.22,0.25,-0.39,0.01
2018-05-29,-1.03,1.32,-1.02,0.01
2018-05-30,1.31,0.04,0.36,0.01
2018-05-31,-0.7,0.07,-0.43,0.01
2018-06-01,1.06,-0.23,-0.1,0.01
2018-06-04,0.48,0.17,-0.45,0.01
2018-06-05,0.16,0.82,-0.44,0.01
2018-06-06,0.86,-0.33,0.21,0.01
2018-06-07,-0.14,-0.3,0.93,0.01
2018-06-08,0.31,0.08,-0.4,0.01
2018-06-11,0.12,0.18,-0.16,0.01
2018-06-12,0.23,0.23,-0.63,0.01
2018-06-13,-0.33,0.08,-0.2,0.01
2018-06-14,0.28,0.32,-1.01,0.01
2018-06-15,-0.07,0.04,-0.25,0.01
2018-06-18,-0.09,0.72,0.08,0.01
2018-06-19,-0.38,0.57,-0.14,0.01
2018-06-20,0.23,0.73,-0.51,0.01
2018-06-21,-0.73,-0.63,0.33,0.01
2018-06-22,0.11,0.0,0.46,0.01
2018-06-25,-1.48,-0.54,0.57,0.01
2018-06-26,0.27,0.63,-0.24,0.01
2018-06-27,-1.02,-0.99,0.36,0.01
2018-06-28,0.58,-0.18,-0.51,0.01
2018-06-29,0.06,-0.2,-0.24,0.01
2018-07-02,0.36,0.44,-0.25,0.01
2018-07-03,-0.44,0.81,-0.02,0.01
2018-07-05,0.87,0.44,-0.43,0.01
2018-07-06,0.88,0.05,-0.3,0.01
2018-07-09,0.93,-0.41,0.86,0.01
2018-07-10,0.21,-0.78,-0.16,0.01
2018-07-11,-0.7,-0.02,-0.46,0.01
2018-07-12,0.85,-0.34,-1.16,0.01
2018-07-13,0.08,-0.13,-0.29,0.01
2018-07-16,-0.16,-0.77,0.97,0.01
2018-07-17,0.48,0.26,-0.74,0.01
2018-07-18,0.26,-0.27,0.68,0.01
2018-07-19,-0.34,0.96,-0.36,0.01
2018-07-20,-0.1,-0.18,0.11,0.01
2018-07-23,0.16,-0.29,0.54,0.01
2018-07-24,0.22,-1.36,0.39,0.01
2018-07-25,0.83,-0.43,-1.06,0.01
2018-07-26,-0.21,0.64,0.58,0.01
2018-07-27,-0.82,-1.38,1.06,0.01
2018-07-30,-0.7,-0.22,1.59,0.01
2018-07-31,0.51,0.84,-1.1,0.01
2018-08-01,-0.13,0.06,-0.22,0.01
2018-08-02,0.67,0.33,-0.65,0.01
2018-08-03,0.31,-1.07,0.51,0.01
2018-08-06,0.46,0.26,-0.33,0.01
2018-08-07,0.29,0.03,-0.15,0.01
2018-08-08,-0.04,-0.13,0.26,0.01
2018-08-09,-0.05,0.37,-0.35,0.01
2018-08-10,-0.6,0.4,-0.21,0.01
2018-08-13,-0.46,-0.14,-0.29,0.01
2018-08-14,0.69,0.3,0.22,0.01
2018-08-15,-0.91,-0.53,-0.14,0.01
2018-08-16,0.86,-0.07,0.26,0.01
2018-08-17,0.3,0.09,0.01,0.01
2018-08-20,0.25,0.12,0.14,0.01
2018-08-21,0.33,0.9,0.14,0.01
2018-08-22,0.05,0.37,-0.35,0.01
2018-08-23,-0.19,-0.05,-0.33,0.01
2018-08-24,0.62,-0.02,-0.58,0.01
2018-08-27,0.74,-0.68,-0.15,0.01
2018-08-28,-0.01,-0.11,-0.23,0.01
2018-08-29,0.56,-0.04,-0.57,0.01
2018-08-30,-0.41,0.29,-0.42,0.01
2018-08-31,0.08,0.5,-0.38,0.01
2018-09-04,-0.11,-0.37,0.01,0.01
2018-09-05,-0.41,-0.18,0.67,0.01
2018-09-06,-0.44,-0.34,-0.25,0.01
2018-09-07,-0.18,0.11,-0.22,0.01
2018-09-10,0.23,0.12,-0.36,0.01
2018-09-11,0.37,-0.3,-0.24,0.01
2018-09-12,0.03,-0.06,-0.23,0.01
2018-09-13,0.45,-0.44,-0.39,0.01
2018-09-14,0.12,0.27,0.25,0.01
2018-09-17,-0.72,-0.46,0.85,0.01
2018-09-18,0.57,0.05,-0.48,0.01
2018-09-19,0.05,-0.67,1.28,0.01
2018-09-20,0.77,0.31,-0.23,0.01
2018-09-21,-0.13,-0.42,0.31,0.01
2018-09-24,-0.31,0.05,-0.89,0.01
2018-09-25,-0.05,0.27,-0.38,0.01
2018-09-26,-0.4,-0.38,-0.62,0.01
2018-09-27,0.27,-0.27,-0.54,0.01
2018-09-28,-0.03,0.4,-0.19,0.01
2018-10-01,0.16,-1.63,0.36,0.01
2018-10-02,-0.21,-0.98,0.57,0.01
2018-10-03,0.2,0.85,0.5,0.01
2018-10-04,-0.93,-1.06,1.58,0.01
2018-10-05,-0.64,-0.42,0.37,0.01
2018-10-08,-0.18,-0.41,1.24,0.01
2018-10-09,-0.18,-0.29,0.28,0.01
2018-10-10,-3.33,0.29,1.09,0.01
2018-10-11,-1.96,0.46,-0.92,0.01
2018-10-12,1.39,-0.87,-1.75,0.01
2018-10-15,-0.48,0.91,0.52,0.01
2018-10-16,2.25,0.69,-1.45,0.01
2018-10-17,-0.09,-0.67,0.23,0.01
2018-10-18,-1.54,-0.54,0.42,0.01
2018-10-19,-0.24,-1.33,0.7,0.01
2018-10-22,-0.38,0.48,-1.26,0.01
2018-10-23,-0.62,-0.09,-0.42,0.01
2018-10-24,-3.33,-0.93,0.76,0.01
2018-10-25,1.93,0.42,-0.6,0.01
2018-10-26,-1.65,0.57,0.35,0.01
2018-10-29,-0.76,-0.32,1.61,0.01
2018-10-30,1.66,0.42,0.09,0.01
2018-10-31,1.21,-0.65,-0.74,0.01
2018-11-01,1.29,1.34,-1.12,0.01
2018-11-02,-0.53,0.8,0.67,0.01
2018-11-05,0.4,-1.02,1.57,0.01
2018-11-06,0.57,-0.16,0.02,0.01
2018-11-07,2.12,-0.33,-1.05,0.01
2018-11-08,-0.28,-0.25,0.25,0.01
2018-11-09,-1.04,-0.86,0.41,0.01
2018-11-12,-2.06,0.02,0.84,0.01
2018-11-13,-0.13,-0.11,0.16,0.01
2018-11-14,-0.78,0.02,-0.27,0.01
2018-11-15,1.18,0.35,-0.39,0.01
2018-11-16,0.15,0.02,-0.06,0.01
2018-11-19,-1.88,-0.74,2.32,0.01
2018-11-20,-1.85,0.15,-0.54,0.01
2018-11-21,0.51,0.99,-0.33,0.01
2018-11-23,-0.55,0.83,-0.61,0.01
2018-11-26,1.62,-0.66,-0.2,0.01
2018-11-27,0.11,-1.08,0.25,0.01
2018-11-28,2.42,0.44,-1.16,0.01
2018-11-29,-0.22,-0.1,-0.09,0.01
2018-11-30,0.79,-0.32,-0.44,0.01
2018-12-03,1.13,-0.05,-0.78,0.01
2018-12-04,-3.46,-0.96,-0.22,0.01
2018-12-06,-0.16,0.13,-1.06,0.01
2018-12-07,-2.36,0.2,1.33,0.01
2018-12-10,0.1,-0.11,-1.64,0.01
2018-12-11,-0.08,-0.05,-0.42,0.01
2018-12-12,0.68,0.57,-0.17,0.01
2018-12-13,-0.26,-1.51,-0.2,0.01
2018-12-14,-1.89,-0.06,0.49,0.01
2018-12-17,-2.13,-0.25,1.08,0.01
2018-12-18,-0.03,0.02,-0.6,0.01
2018-12-19,-1.58,-0.6,0.02,0.01
2018-12-20,-1.62,-0.28,0.97,0.01
2018-12-21,-2.16,-0.56,0.77,0.01
2018-12-24,-2.55,1.01,-0.51,0.01
2018-12-26,5.07,-0.06,-1.0,0.01
2018-12-27,0.78,-0.67,-0.13,0.01
2018-12-28,-0.03,0.77,0.25,0.01
2018-12-31,0.9,-0.09,-0.45,0.01
2019-01-02,0.22,0.58,1.14,0.01
2019-01-03,-2.45,0.36,1.18,0.01
2019-01-04,3.55,0.4,-0.69,0.01
2019-01-07,0.94,1.01,-0.75,0.01
2019-01-08,1.01,0.52,-0.63,0.01
2019-01-09,0.52,0.46,0.11,0.01
2019-01-10,0.4,0.03,-0.45,0.01
2019-01-11,0.0,0.12,0.22,0.01
2019-01-14,-0.6,-0.6,0.95,0.01
2019-01-15,1.05,0.0,-0.9,0.01
2019-01-16,0.28,0.04,0.92,0.01
2019-01-17,0.78,0.11,-0.24,0.01
2019-01-18,1.3,-0.37,0.12,0.01
2019-01-22,-1.52,-0.39,0.3,0.01
2019-01-23,0.16,-0.38,-0.15,0.01
2019-01-24,0.23,0.44,0.0,0.01
2019-01-25,0.9,0.46,-0.34,0.01
2019-01-28,-0.8,-0.16,0.63,0.01
2019-01-29,-0.19,-0.01,0.19,0.01
2019-01-30,1.51,-0.15,-0.94,0.01
